iteration,p0_avg_rock,p0_avg_paper,p0_avg_scissors,p1_avg_rock,p1_avg_paper,p1_avg_scissors,p0_best_response,p1_best_response,full_exploitability
2453,0.332111,0.340261,0.327628,0.332111,0.340261,0.327628,2,2,8.149959e-03
2454,0.331976,0.340122,0.327902,0.331976,0.340122,0.327902,2,2,8.146640e-03
2455,0.331840,0.339984,0.328176,0.331840,0.339984,0.328176,2,2,8.143322e-03
2456,0.331705,0.339845,0.328449,0.331705,0.339845,0.328449,2,2,8.140008e-03
2457,0.331570,0.339707,0.328723,0.331570,0.339707,0.328723,2,2,8.136697e-03
2458,0.331436,0.339569,0.328996,0.331436,0.339569,0.328996,2,2,8.133388e-03
2459,0.331301,0.339431,0.329268,0.331301,0.339431,0.329268,2,2,8.130081e-03
2460,0.331166,0.339293,0.329541,0.331166,0.339293,0.329541,2,2,8.126778e-03
2461,0.331032,0.339155,0.329813,0.331032,0.339155,0.329813,2,2,8.123477e-03
2462,0.330897,0.339017,0.330085,0.330897,0.339017,0.330085,2,2,8.120179e-03
2463,0.330763,0.338880,0.330357,0.330763,0.338880,0.330357,2,2,8.116883e-03
2464,0.330629,0.338742,0.330629,0.330629,0.338742,0.330629,2,2,8.113590e-03
2465,0.330495,0.338605,0.330900,0.330495,0.338605,0.330900,2,2,8.110300e-03
2466,0.330361,0.338468,0.331171,0.330361,0.338468,0.331171,2,2,8.107013e-03
2467,0.330227,0.338331,0.331442,0.330227,0.338331,0.331442,2,2,8.103728e-03
2468,0.330093,0.338194,0.331713,0.330093,0.338194,0.331713,2,2,8.100446e-03
2469,0.329960,0.338057,0.331984,0.329960,0.338057,0.331984,2,2,8.097166e-03
2470,0.329826,0.337920,0.332254,0.329826,0.337920,0.332254,2,2,8.093889e-03
2471,0.329693,0.337783,0.332524,0.329693,0.337783,0.332524,2,2,8.090615e-03
2472,0.329559,0.337647,0.332794,0.329559,0.337647,0.332794,2,2,8.087343e-03
2473,0.329426,0.337510,0.333064,0.329426,0.337510,0.333064,2,2,8.084074e-03
2474,0.329293,0.337374,0.333333,0.329293,0.337374,0.333333,2,2,8.080808e-03
2475,0.329160,0.337237,0.333603,0.329160,0.337237,0.333603,2,2,8.077544e-03
2476,0.329027,0.337101,0.333872,0.329027,0.337101,0.333872,2,2,8.074283e-03
2477,0.328894,0.336965,0.334140,0.328894,0.336965,0.334140,2,2,8.071025e-03
2478,0.328762,0.336829,0.334409,0.328762,0.336829,0.334409,2,2,8.067769e-03
2479,0.328629,0.336694,0.334677,0.328629,0.336694,0.334677,2,2,8.064516e-03
2480,0.328497,0.336558,0.334946,0.328497,0.336558,0.334946,2,2,8.061266e-03
2481,0.328364,0.336422,0.335214,0.328364,0.336422,0.335214,2,2,8.058018e-03
2482,0.328232,0.336287,0.335481,0.328232,0.336287,0.335481,2,2,8.054772e-03
2483,0.328100,0.336151,0.335749,0.328100,0.336151,0.335749,2,2,8.051530e-03
2484,0.327968,0.336016,0.336016,0.327968,0.336016,0.336016,2,2,8.048290e-03
2485,0.327836,0.335881,0.336283,0.327836,0.335881,0.336283,2,2,8.045052e-03
2486,0.327704,0.335746,0.336550,0.327704,0.335746,0.336550,2,2,8.041817e-03
2487,0.327572,0.335611,0.336817,0.327572,0.335611,0.336817,2,2,8.038585e-03
2488,0.327441,0.335476,0.337083,0.327441,0.335476,0.337083,2,2,8.035356e-03
2489,0.327309,0.335341,0.337349,0.327309,0.335341,0.337349,2,2,8.032129e-03
2490,0.327178,0.335207,0.337615,0.327178,0.335207,0.337615,2,2,8.028904e-03
2491,0.327047,0.335072,0.337881,0.327047,0.335072,0.337881,2,2,8.025682e-03
2492,0.326915,0.334938,0.338147,0.326915,0.334938,0.338147,2,2,8.022463e-03
2493,0.326784,0.334804,0.338412,0.326784,0.334804,0.338412,2,2,8.019246e-03
2494,0.326653,0.334669,0.338677,0.326653,0.334669,0.338677,2,2,8.016032e-03
2495,0.326522,0.334535,0.338942,0.326522,0.334535,0.338942,2,2,8.012821e-03
2496,0.326392,0.334401,0.339207,0.326392,0.334401,0.339207,2,2,8.009612e-03
2497,0.326261,0.334267,0.339472,0.326261,0.334267,0.339472,2,2,8.006405e-03
2498,0.326130,0.334134,0.339736,0.326130,0.334134,0.339736,2,2,8.003201e-03
2499,0.326000,0.334000,0.340000,0.326000,0.334000,0.340000,2,2,8.000000e-03
2500,0.325870,0.333866,0.340264,0.325870,0.333866,0.340264,2,2,7.996801e-03
2501,0.325739,0.333733,0.340528,0.325739,0.333733,0.340528,2,2,7.993605e-03
2502,0.325609,0.333600,0.340791,0.325609,0.333600,0.340791,2,2,7.990412e-03
2503,0.325479,0.333466,0.341054,0.325479,0.333466,0.341054,2,2,7.987220e-03
2504,0.325349,0.333333,0.341317,0.325349,0.333333,0.341317,2,2,7.984032e-03
2505,0.325619,0.333200,0.341181,0.325619,0.333200,0.341181,0,0,7.980846e-03
2506,0.325888,0.333067,0.341045,0.325888,0.333067,0.341045,0,0,7.977663e-03
2507,0.326156,0.332935,0.340909,0.326156,0.332935,0.340909,0,0,7.974482e-03
2508,0.326425,0.332802,0.340773,0.326425,0.332802,0.340773,0,0,7.971303e-03
2509,0.326693,0.332669,0.340637,0.326693,0.332669,0.340637,0,0,7.968127e-03
2510,0.326961,0.332537,0.340502,0.326961,0.332537,0.340502,0,0,7.964954e-03
2511,0.327229,0.332404,0.340366,0.327229,0.332404,0.340366,0,0,7.961783e-03
2512,0.327497,0.332272,0.340231,0.327497,0.332272,0.340231,0,0,7.958615e-03
2513,0.327765,0.332140,0.340095,0.327765,0.332140,0.340095,0,0,7.955449e-03
2514,0.328032,0.332008,0.339960,0.328032,0.332008,0.339960,0,0,7.952286e-03
2515,0.328299,0.331876,0.339825,0.328299,0.331876,0.339825,0,0,7.949126e-03
2516,0.328566,0.331744,0.339690,0.328566,0.331744,0.339690,0,0,7.945967e-03
2517,0.328832,0.331612,0.339555,0.328832,0.331612,0.339555,0,0,7.942812e-03
2518,0.329099,0.331481,0.339420,0.329099,0.331481,0.339420,0,0,7.939659e-03
2519,0.329365,0.331349,0.339286,0.329365,0.331349,0.339286,0,0,7.936508e-03
2520,0.329631,0.331218,0.339151,0.329631,0.331218,0.339151,0,0,7.933360e-03
2521,0.329897,0.331086,0.339017,0.329897,0.331086,0.339017,0,0,7.930214e-03
2522,0.330163,0.330955,0.338882,0.330163,0.330955,0.338882,0,0,7.927071e-03
2523,0.330428,0.330824,0.338748,0.330428,0.330824,0.338748,0,0,7.923930e-03
2524,0.330693,0.330693,0.338614,0.330693,0.330693,0.338614,0,0,7.920792e-03
2525,0.330958,0.330562,0.338480,0.330958,0.330562,0.338480,0,0,7.917656e-03
2526,0.331223,0.330431,0.338346,0.331223,0.330431,0.338346,0,0,7.914523e-03
2527,0.331487,0.330301,0.338212,0.331487,0.330301,0.338212,0,0,7.911392e-03
2528,0.331752,0.330170,0.338078,0.331752,0.330170,0.338078,0,0,7.908264e-03
2529,0.332016,0.330040,0.337945,0.332016,0.330040,0.337945,0,0,7.905138e-03
2530,0.332280,0.329909,0.337811,0.332280,0.329909,0.337811,0,0,7.902015e-03
2531,0.332543,0.329779,0.337678,0.332543,0.329779,0.337678,0,0,7.898894e-03
2532,0.332807,0.329649,0.337544,0.332807,0.329649,0.337544,0,0,7.895776e-03
2533,0.333070,0.329519,0.337411,0.333070,0.329519,0.337411,0,0,7.892660e-03
2534,0.333333,0.329389,0.337278,0.333333,0.329389,0.337278,0,0,7.889546e-03
2535,0.333596,0.329259,0.337145,0.333596,0.329259,0.337145,0,0,7.886435e-03
2536,0.333859,0.329129,0.337012,0.333859,0.329129,0.337012,0,0,7.883327e-03
2537,0.334121,0.328999,0.336879,0.334121,0.328999,0.336879,0,0,7.880221e-03
2538,0.334384,0.328870,0.336747,0.334384,0.328870,0.336747,0,0,7.877117e-03
2539,0.334646,0.328740,0.336614,0.334646,0.328740,0.336614,0,0,7.874016e-03
2540,0.334908,0.328611,0.336482,0.334908,0.328611,0.336482,0,0,7.870917e-03
2541,0.335169,0.328482,0.336349,0.335169,0.328482,0.336349,0,0,7.867821e-03
2542,0.335431,0.328352,0.336217,0.335431,0.328352,0.336217,0,0,7.864727e-03
2543,0.335692,0.328223,0.336085,0.335692,0.328223,0.336085,0,0,7.861635e-03
2544,0.335953,0.328094,0.335953,0.335953,0.328094,0.335953,0,0,7.858546e-03
2545,0.336214,0.327965,0.335821,0.336214,0.327965,0.335821,0,0,7.855460e-03
2546,0.336474,0.327837,0.335689,0.336474,0.327837,0.335689,0,0,7.852375e-03
2547,0.336735,0.327708,0.335557,0.336735,0.327708,0.335557,0,0,7.849294e-03
2548,0.336995,0.327579,0.335426,0.336995,0.327579,0.335426,0,0,7.846214e-03
2549,0.337255,0.327451,0.335294,0.337255,0.327451,0.335294,0,0,7.843137e-03
2550,0.337515,0.327323,0.335163,0.337515,0.327323,0.335163,0,0,7.840063e-03
2551,0.337774,0.327194,0.335031,0.337774,0.327194,0.335031,0,0,7.836991e-03
2552,0.338034,0.327066,0.334900,0.338034,0.327066,0.334900,0,0,7.833921e-03
2553,0.338293,0.326938,0.334769,0.338293,0.326938,0.334769,0,0,7.830854e-03
2554,0.338552,0.326810,0.334638,0.338552,0.326810,0.334638,0,0,7.827789e-03
2555,0.338811,0.326682,0.334507,0.338811,0.326682,0.334507,0,0,7.824726e-03
2556,0.339069,0.326555,0.334376,0.339069,0.326555,0.334376,0,0,7.821666e-03
2557,0.339328,0.326427,0.334246,0.339328,0.326427,0.334246,0,0,7.818608e-03
2558,0.339586,0.326299,0.334115,0.339586,0.326299,0.334115,0,0,7.815553e-03
2559,0.339844,0.326172,0.333984,0.339844,0.326172,0.333984,0,0,7.812500e-03
2560,0.340102,0.326045,0.333854,0.340102,0.326045,0.333854,0,0,7.809449e-03
2561,0.340359,0.325917,0.333724,0.340359,0.325917,0.333724,0,0,7.806401e-03
2562,0.340616,0.325790,0.333593,0.340616,0.325790,0.333593,0,0,7.803355e-03
2563,0.340874,0.325663,0.333463,0.340874,0.325663,0.333463,0,0,7.800312e-03
2564,0.341131,0.325536,0.333333,0.341131,0.325536,0.333333,0,0,7.797271e-03
2565,0.341387,0.325409,0.333203,0.341387,0.325409,0.333203,0,0,8.183944e-03
2566,0.341254,0.325672,0.333074,0.341254,0.325672,0.333074,1,1,8.180756e-03
2567,0.341121,0.325935,0.332944,0.341121,0.325935,0.332944,1,1,8.177570e-03
2568,0.340989,0.326197,0.332814,0.340989,0.326197,0.332814,1,1,8.174387e-03
2569,0.340856,0.326459,0.332685,0.340856,0.326459,0.332685,1,1,8.171206e-03
2570,0.340723,0.326721,0.332555,0.340723,0.326721,0.332555,1,1,8.168028e-03
2571,0.340591,0.326983,0.332426,0.340591,0.326983,0.332426,1,1,8.164852e-03
2572,0.340459,0.327244,0.332297,0.340459,0.327244,0.332297,1,1,8.161679e-03
2573,0.340326,0.327506,0.332168,0.340326,0.327506,0.332168,1,1,8.158508e-03
2574,0.340194,0.327767,0.332039,0.340194,0.327767,0.332039,1,1,8.155340e-03
2575,0.340062,0.328028,0.331910,0.340062,0.328028,0.331910,1,1,8.152174e-03
2576,0.339930,0.328289,0.331781,0.339930,0.328289,0.331781,1,1,8.149010e-03
2577,0.339798,0.328549,0.331652,0.339798,0.328549,0.331652,1,1,8.145849e-03
2578,0.339667,0.328810,0.331524,0.339667,0.328810,0.331524,1,1,8.142691e-03
2579,0.339535,0.329070,0.331395,0.339535,0.329070,0.331395,1,1,8.139535e-03
2580,0.339403,0.329330,0.331267,0.339403,0.329330,0.331267,1,1,8.136381e-03
2581,0.339272,0.329589,0.331139,0.339272,0.329589,0.331139,1,1,8.133230e-03
2582,0.339141,0.329849,0.331010,0.339141,0.329849,0.331010,1,1,8.130081e-03
2583,0.339009,0.330108,0.330882,0.339009,0.330108,0.330882,1,1,8.126935e-03
2584,0.338878,0.330368,0.330754,0.338878,0.330368,0.330754,1,1,8.123791e-03
2585,0.338747,0.330626,0.330626,0.338747,0.330626,0.330626,1,1,8.120650e-03
2586,0.338616,0.330885,0.330499,0.338616,0.330885,0.330499,1,1,8.117511e-03
2587,0.338485,0.331144,0.330371,0.338485,0.331144,0.330371,1,1,8.114374e-03
2588,0.338355,0.331402,0.330243,0.338355,0.331402,0.330243,1,1,8.111240e-03
2589,0.338224,0.331660,0.330116,0.338224,0.331660,0.330116,1,1,8.108108e-03
2590,0.338093,0.331918,0.329988,0.338093,0.331918,0.329988,1,1,8.104979e-03
2591,0.337963,0.332176,0.329861,0.337963,0.332176,0.329861,1,1,8.101852e-03
2592,0.337833,0.332433,0.329734,0.337833,0.332433,0.329734,1,1,8.098727e-03
2593,0.337702,0.332691,0.329607,0.337702,0.332691,0.329607,1,1,8.095605e-03
2594,0.337572,0.332948,0.329480,0.337572,0.332948,0.329480,1,1,8.092486e-03
2595,0.337442,0.333205,0.329353,0.337442,0.333205,0.329353,1,1,8.089368e-03
2596,0.337312,0.333462,0.329226,0.337312,0.333462,0.329226,1,1,8.086253e-03
2597,0.337182,0.333718,0.329099,0.337182,0.333718,0.329099,1,1,8.083141e-03
2598,0.337053,0.333975,0.328973,0.337053,0.333975,0.328973,1,1,8.080031e-03
2599,0.336923,0.334231,0.328846,0.336923,0.334231,0.328846,1,1,8.076923e-03
2600,0.336794,0.334487,0.328720,0.336794,0.334487,0.328720,1,1,8.073818e-03
2601,0.336664,0.334743,0.328593,0.336664,0.334743,0.328593,1,1,8.070715e-03
2602,0.336535,0.334998,0.328467,0.336535,0.334998,0.328467,1,1,8.067614e-03
2603,0.336406,0.335253,0.328341,0.336406,0.335253,0.328341,1,1,8.064516e-03
2604,0.336276,0.335509,0.328215,0.336276,0.335509,0.328215,1,1,8.061420e-03
2605,0.336147,0.335764,0.328089,0.336147,0.335764,0.328089,1,1,8.058327e-03
2606,0.336018,0.336018,0.327963,0.336018,0.336018,0.327963,1,1,8.055236e-03
2607,0.335890,0.336273,0.327837,0.335890,0.336273,0.327837,1,1,8.052147e-03
2608,0.335761,0.336527,0.327712,0.335761,0.336527,0.327712,1,1,8.049061e-03
2609,0.335632,0.336782,0.327586,0.335632,0.336782,0.327586,1,1,8.045977e-03
2610,0.335504,0.337036,0.327461,0.335504,0.337036,0.327461,1,1,8.042895e-03
2611,0.335375,0.337289,0.327335,0.335375,0.337289,0.327335,1,1,8.039816e-03
2612,0.335247,0.337543,0.327210,0.335247,0.337543,0.327210,1,1,8.036739e-03
2613,0.335119,0.337796,0.327085,0.335119,0.337796,0.327085,1,1,8.033665e-03
2614,0.334990,0.338050,0.326960,0.334990,0.338050,0.326960,1,1,8.030593e-03
2615,0.334862,0.338303,0.326835,0.334862,0.338303,0.326835,1,1,8.027523e-03
2616,0.334734,0.338556,0.326710,0.334734,0.338556,0.326710,1,1,8.024455e-03
2617,0.334607,0.338808,0.326585,0.334607,0.338808,0.326585,1,1,8.021390e-03
2618,0.334479,0.339061,0.326460,0.334479,0.339061,0.326460,1,1,8.018328e-03
2619,0.334351,0.339313,0.326336,0.334351,0.339313,0.326336,1,1,8.015267e-03
2620,0.334224,0.339565,0.326211,0.334224,0.339565,0.326211,1,1,8.012209e-03
2621,0.334096,0.339817,0.326087,0.334096,0.339817,0.326087,1,1,8.009153e-03
2622,0.333969,0.340069,0.325963,0.333969,0.340069,0.325963,1,1,8.006100e-03
2623,0.333841,0.340320,0.325838,0.333841,0.340320,0.325838,1,1,8.003049e-03
2624,0.333714,0.340571,0.325714,0.333714,0.340571,0.325714,1,1,8.000000e-03
2625,0.333587,0.340823,0.325590,0.333587,0.340823,0.325590,1,1,7.996954e-03
2626,0.333460,0.341073,0.325466,0.333460,0.341073,0.325466,1,1,7.993909e-03
2627,0.333333,0.341324,0.325342,0.333333,0.341324,0.325342,1,1,7.990868e-03
2628,0.333207,0.341194,0.325599,0.333207,0.341194,0.325599,2,2,7.987828e-03
2629,0.333080,0.341065,0.325856,0.333080,0.341065,0.325856,2,2,7.984791e-03
2630,0.332953,0.340935,0.326112,0.332953,0.340935,0.326112,2,2,7.981756e-03
2631,0.332827,0.340805,0.326368,0.332827,0.340805,0.326368,2,2,7.978723e-03
2632,0.332700,0.340676,0.326624,0.332700,0.340676,0.326624,2,2,7.975693e-03
2633,0.332574,0.340547,0.326879,0.332574,0.340547,0.326879,2,2,7.972665e-03
2634,0.332448,0.340417,0.327135,0.332448,0.340417,0.327135,2,2,7.969639e-03
2635,0.332322,0.340288,0.327390,0.332322,0.340288,0.327390,2,2,7.966616e-03
2636,0.332196,0.340159,0.327645,0.332196,0.340159,0.327645,2,2,7.963595e-03
2637,0.332070,0.340030,0.327900,0.332070,0.340030,0.327900,2,2,7.960576e-03
2638,0.331944,0.339901,0.328155,0.331944,0.339901,0.328155,2,2,7.957560e-03
2639,0.331818,0.339773,0.328409,0.331818,0.339773,0.328409,2,2,7.954545e-03
2640,0.331693,0.339644,0.328663,0.331693,0.339644,0.328663,2,2,7.951534e-03
2641,0.331567,0.339516,0.328917,0.331567,0.339516,0.328917,2,2,7.948524e-03
2642,0.331442,0.339387,0.329171,0.331442,0.339387,0.329171,2,2,7.945516e-03
2643,0.331316,0.339259,0.329425,0.331316,0.339259,0.329425,2,2,7.942511e-03
2644,0.331191,0.339130,0.329679,0.331191,0.339130,0.329679,2,2,7.939509e-03
2645,0.331066,0.339002,0.329932,0.331066,0.339002,0.329932,2,2,7.936508e-03
2646,0.330941,0.338874,0.330185,0.330941,0.338874,0.330185,2,2,7.933510e-03
2647,0.330816,0.338746,0.330438,0.330816,0.338746,0.330438,2,2,7.930514e-03
2648,0.330691,0.338618,0.330691,0.330691,0.338618,0.330691,2,2,7.927520e-03
2649,0.330566,0.338491,0.330943,0.330566,0.338491,0.330943,2,2,7.924528e-03
2650,0.330441,0.338363,0.331196,0.330441,0.338363,0.331196,2,2,7.921539e-03
2651,0.330317,0.338235,0.331448,0.330317,0.338235,0.331448,2,2,7.918552e-03
2652,0.330192,0.338108,0.331700,0.330192,0.338108,0.331700,2,2,7.915567e-03
2653,0.330068,0.337980,0.331952,0.330068,0.337980,0.331952,2,2,7.912585e-03
2654,0.329944,0.337853,0.332203,0.329944,0.337853,0.332203,2,2,7.909605e-03
2655,0.329819,0.337726,0.332455,0.329819,0.337726,0.332455,2,2,7.906627e-03
2656,0.329695,0.337599,0.332706,0.329695,0.337599,0.332706,2,2,7.903651e-03
2657,0.329571,0.337472,0.332957,0.329571,0.337472,0.332957,2,2,7.900677e-03
2658,0.329447,0.337345,0.333208,0.329447,0.337345,0.333208,2,2,7.897706e-03
2659,0.329323,0.337218,0.333459,0.329323,0.337218,0.333459,2,2,7.894737e-03
2660,0.329200,0.337091,0.333709,0.329200,0.337091,0.333709,2,2,7.891770e-03
2661,0.329076,0.336965,0.333959,0.329076,0.336965,0.333959,2,2,7.888805e-03
2662,0.328952,0.336838,0.334210,0.328952,0.336838,0.334210,2,2,7.885843e-03
2663,0.328829,0.336712,0.334459,0.328829,0.336712,0.334459,2,2,7.882883e-03
2664,0.328705,0.336585,0.334709,0.328705,0.336585,0.334709,2,2,7.879925e-03
2665,0.328582,0.336459,0.334959,0.328582,0.336459,0.334959,2,2,7.876969e-03
2666,0.328459,0.336333,0.335208,0.328459,0.336333,0.335208,2,2,7.874016e-03
2667,0.328336,0.336207,0.335457,0.328336,0.336207,0.335457,2,2,7.871064e-03
2668,0.328213,0.336081,0.335706,0.328213,0.336081,0.335706,2,2,7.868115e-03
2669,0.328090,0.335955,0.335955,0.328090,0.335955,0.335955,2,2,7.865169e-03
2670,0.327967,0.335829,0.336204,0.327967,0.335829,0.336204,2,2,7.862224e-03
2671,0.327844,0.335704,0.336452,0.327844,0.335704,0.336452,2,2,7.859281e-03
2672,0.327722,0.335578,0.336700,0.327722,0.335578,0.336700,2,2,7.856341e-03
2673,0.327599,0.335453,0.336948,0.327599,0.335453,0.336948,2,2,7.853403e-03
2674,0.327477,0.335327,0.337196,0.327477,0.335327,0.337196,2,2,7.850467e-03
2675,0.327354,0.335202,0.337444,0.327354,0.335202,0.337444,2,2,7.847534e-03
2676,0.327232,0.335077,0.337691,0.327232,0.335077,0.337691,2,2,7.844602e-03
2677,0.327110,0.334951,0.337939,0.327110,0.334951,0.337939,2,2,7.841673e-03
2678,0.326988,0.334826,0.338186,0.326988,0.334826,0.338186,2,2,7.838746e-03
2679,0.326866,0.334701,0.338433,0.326866,0.334701,0.338433,2,2,7.835821e-03
2680,0.326744,0.334577,0.338680,0.326744,0.334577,0.338680,2,2,7.832898e-03
2681,0.326622,0.334452,0.338926,0.326622,0.334452,0.338926,2,2,7.829978e-03
2682,0.326500,0.334327,0.339173,0.326500,0.334327,0.339173,2,2,7.827059e-03
2683,0.326379,0.334203,0.339419,0.326379,0.334203,0.339419,2,2,7.824143e-03
2684,0.326257,0.334078,0.339665,0.326257,0.334078,0.339665,2,2,7.821229e-03
2685,0.326136,0.333954,0.339911,0.326136,0.333954,0.339911,2,2,7.818317e-03
2686,0.326014,0.333830,0.340156,0.326014,0.333830,0.340156,2,2,7.815408e-03
2687,0.325893,0.333705,0.340402,0.325893,0.333705,0.340402,2,2,7.812500e-03
2688,0.325772,0.333581,0.340647,0.325772,0.333581,0.340647,2,2,7.809595e-03
2689,0.325651,0.333457,0.340892,0.325651,0.333457,0.340892,2,2,7.806691e-03
2690,0.325530,0.333333,0.341137,0.325530,0.333333,0.341137,2,2,7.803790e-03
2691,0.325780,0.333210,0.341010,0.325780,0.333210,0.341010,0,0,7.800892e-03
2692,0.326030,0.333086,0.340884,0.326030,0.333086,0.340884,0,0,7.797995e-03
2693,0.326281,0.332962,0.340757,0.326281,0.332962,0.340757,0,0,7.795100e-03
2694,0.326531,0.332839,0.340631,0.326531,0.332839,0.340631,0,0,7.792208e-03
2695,0.326780,0.332715,0.340504,0.326780,0.332715,0.340504,0,0,7.789318e-03
2696,0.327030,0.332592,0.340378,0.327030,0.332592,0.340378,0,0,7.786429e-03
2697,0.327279,0.332468,0.340252,0.327279,0.332468,0.340252,0,0,7.783543e-03
2698,0.327529,0.332345,0.340126,0.327529,0.332345,0.340126,0,0,7.780660e-03
2699,0.327778,0.332222,0.340000,0.327778,0.332222,0.340000,0,0,7.777778e-03
2700,0.328027,0.332099,0.339874,0.328027,0.332099,0.339874,0,0,7.774898e-03
2701,0.328275,0.331976,0.339748,0.328275,0.331976,0.339748,0,0,7.772021e-03
2702,0.328524,0.331853,0.339623,0.328524,0.331853,0.339623,0,0,7.769145e-03
2703,0.328772,0.331731,0.339497,0.328772,0.331731,0.339497,0,0,7.766272e-03
2704,0.329020,0.331608,0.339372,0.329020,0.331608,0.339372,0,0,7.763401e-03
2705,0.329268,0.331486,0.339246,0.329268,0.331486,0.339246,0,0,7.760532e-03
2706,0.329516,0.331363,0.339121,0.329516,0.331363,0.339121,0,0,7.757665e-03
2707,0.329764,0.331241,0.338996,0.329764,0.331241,0.338996,0,0,7.754801e-03
2708,0.330011,0.331118,0.338870,0.330011,0.331118,0.338870,0,0,7.751938e-03
2709,0.330258,0.330996,0.338745,0.330258,0.330996,0.338745,0,0,7.749077e-03
2710,0.330505,0.330874,0.338620,0.330505,0.330874,0.338620,0,0,7.746219e-03
2711,0.330752,0.330752,0.338496,0.330752,0.330752,0.338496,0,0,7.743363e-03
2712,0.330999,0.330630,0.338371,0.330999,0.330630,0.338371,0,0,7.740509e-03
2713,0.331245,0.330508,0.338246,0.331245,0.330508,0.338246,0,0,7.737657e-03
2714,0.331492,0.330387,0.338122,0.331492,0.330387,0.338122,0,0,7.734807e-03
2715,0.331738,0.330265,0.337997,0.331738,0.330265,0.337997,0,0,7.731959e-03
2716,0.331984,0.330144,0.337873,0.331984,0.330144,0.337873,0,0,7.729113e-03
2717,0.332230,0.330022,0.337748,0.332230,0.330022,0.337748,0,0,7.726269e-03
2718,0.332475,0.329901,0.337624,0.332475,0.329901,0.337624,0,0,7.723428e-03
2719,0.332721,0.329779,0.337500,0.332721,0.329779,0.337500,0,0,7.720588e-03
2720,0.332966,0.329658,0.337376,0.332966,0.329658,0.337376,0,0,7.717751e-03
2721,0.333211,0.329537,0.337252,0.333211,0.329537,0.337252,0,0,7.714916e-03
2722,0.333456,0.329416,0.337128,0.333456,0.329416,0.337128,0,0,7.712082e-03
2723,0.333700,0.329295,0.337004,0.333700,0.329295,0.337004,0,0,7.709251e-03
2724,0.333945,0.329174,0.336881,0.333945,0.329174,0.336881,0,0,7.706422e-03
2725,0.334189,0.329054,0.336757,0.334189,0.329054,0.336757,0,0,7.703595e-03
2726,0.334433,0.328933,0.336634,0.334433,0.328933,0.336634,0,0,7.700770e-03
2727,0.334677,0.328812,0.336510,0.334677,0.328812,0.336510,0,0,7.697947e-03
2728,0.334921,0.328692,0.336387,0.334921,0.328692,0.336387,0,0,7.695126e-03
2729,0.335165,0.328571,0.336264,0.335165,0.328571,0.336264,0,0,7.692308e-03
2730,0.335408,0.328451,0.336141,0.335408,0.328451,0.336141,0,0,7.689491e-03
2731,0.335652,0.328331,0.336018,0.335652,0.328331,0.336018,0,0,7.686676e-03
2732,0.335895,0.328211,0.335895,0.335895,0.328211,0.335895,0,0,7.683864e-03
2733,0.336138,0.328091,0.335772,0.336138,0.328091,0.335772,0,0,7.681053e-03
2734,0.336380,0.327971,0.335649,0.336380,0.327971,0.335649,0,0,7.678245e-03
2735,0.336623,0.327851,0.335526,0.336623,0.327851,0.335526,0,0,7.675439e-03
2736,0.336865,0.327731,0.335404,0.336865,0.327731,0.335404,0,0,7.672634e-03
