iteration,p0_avg_heads,p0_avg_tails,p1_avg_heads,p1_avg_tails,p0_best_response,p1_best_response,full_exploitability
4054,0.506289,0.493711,0.504809,0.495191,0,1,1.109741e-02
4055,0.506410,0.493590,0.504684,0.495316,0,1,1.109467e-02
4056,0.506532,0.493468,0.504560,0.495440,0,1,1.109194e-02
4057,0.506654,0.493346,0.504436,0.495564,0,1,1.108921e-02
4058,0.506775,0.493225,0.504311,0.495689,0,1,1.108647e-02
4059,0.506897,0.493103,0.504187,0.495813,0,1,1.108374e-02
4060,0.507018,0.492982,0.504063,0.495937,0,1,1.108101e-02
4061,0.507139,0.492861,0.503939,0.496061,0,1,1.107829e-02
4062,0.507261,0.492739,0.503815,0.496185,0,1,1.107556e-02
4063,0.507382,0.492618,0.503691,0.496309,0,1,1.107283e-02
4064,0.507503,0.492497,0.503567,0.496433,0,1,1.107011e-02
4065,0.507624,0.492376,0.503443,0.496557,0,1,1.106739e-02
4066,0.507745,0.492255,0.503319,0.496681,0,1,1.106467e-02
4067,0.507866,0.492134,0.503196,0.496804,0,1,1.106195e-02
4068,0.507987,0.492013,0.503072,0.496928,0,1,1.105923e-02
4069,0.508108,0.491892,0.502948,0.497052,0,1,1.105651e-02
4070,0.508229,0.491771,0.502825,0.497175,0,1,1.105380e-02
4071,0.508350,0.491650,0.502701,0.497299,0,1,1.105108e-02
4072,0.508470,0.491530,0.502578,0.497422,0,1,1.104837e-02
4073,0.508591,0.491409,0.502455,0.497545,0,1,1.104566e-02
4074,0.508712,0.491288,0.502331,0.497669,0,1,1.104294e-02
4075,0.508832,0.491168,0.502208,0.497792,0,1,1.104024e-02
4076,0.508953,0.491047,0.502085,0.497915,0,1,1.103753e-02
4077,0.509073,0.490927,0.501962,0.498038,0,1,1.103482e-02
4078,0.509193,0.490807,0.501839,0.498161,0,1,1.103212e-02
4079,0.509314,0.490686,0.501716,0.498284,0,1,1.102941e-02
4080,0.509434,0.490566,0.501593,0.498407,0,1,1.102671e-02
4081,0.509554,0.490446,0.501470,0.498530,0,1,1.102401e-02
4082,0.509674,0.490326,0.501347,0.498653,0,1,1.102131e-02
4083,0.509794,0.490206,0.501224,0.498776,0,1,1.101861e-02
4084,0.509914,0.490086,0.501102,0.498898,0,1,1.101591e-02
4085,0.510034,0.489966,0.500979,0.499021,0,1,1.101322e-02
4086,0.510154,0.489846,0.500856,0.499144,0,1,1.101052e-02
4087,0.510274,0.489726,0.500734,0.499266,0,1,1.100783e-02
4088,0.510394,0.489606,0.500611,0.499389,0,1,1.100514e-02
4089,0.510513,0.489487,0.500489,0.499511,0,1,1.100244e-02
4090,0.510633,0.489367,0.500367,0.499633,0,1,1.099976e-02
4091,0.510753,0.489247,0.500244,0.499756,0,1,1.099707e-02
4092,0.510872,0.489128,0.500122,0.499878,0,1,1.099438e-02
4093,0.510992,0.489008,0.500000,0.500000,0,1,1.099170e-02
4094,0.511111,0.488889,0.499878,0.500122,0,1,1.123321e-02
4095,0.510986,0.489014,0.499756,0.500244,1,1,1.123047e-02
4096,0.510862,0.489138,0.499634,0.500366,1,1,1.122773e-02
4097,0.510737,0.489263,0.499512,0.500488,1,1,1.122499e-02
4098,0.510612,0.489388,0.499390,0.500610,1,1,1.122225e-02
4099,0.510488,0.489512,0.499268,0.500732,1,1,1.121951e-02
4100,0.510363,0.489637,0.499147,0.500853,1,1,1.121678e-02
4101,0.510239,0.489761,0.499025,0.500975,1,1,1.121404e-02
4102,0.510115,0.489885,0.498903,0.501097,1,1,1.121131e-02
4103,0.509990,0.490010,0.498782,0.501218,1,1,1.120858e-02
4104,0.509866,0.490134,0.498660,0.501340,1,1,1.120585e-02
4105,0.509742,0.490258,0.498539,0.501461,1,1,1.120312e-02
4106,0.509618,0.490382,0.498417,0.501583,1,1,1.120039e-02
4107,0.509494,0.490506,0.498296,0.501704,1,1,1.119766e-02
4108,0.509370,0.490630,0.498175,0.501825,1,1,1.119494e-02
4109,0.509246,0.490754,0.498054,0.501946,1,1,1.119221e-02
4110,0.509122,0.490878,0.497932,0.502068,1,1,1.118949e-02
4111,0.508998,0.491002,0.497811,0.502189,1,1,1.118677e-02
4112,0.508874,0.491126,0.497690,0.502310,1,1,1.118405e-02
4113,0.508751,0.491249,0.497569,0.502431,1,1,1.118133e-02
4114,0.508627,0.491373,0.497448,0.502552,1,1,1.117861e-02
4115,0.508503,0.491497,0.497328,0.502672,1,1,1.117590e-02
4116,0.508380,0.491620,0.497207,0.502793,1,1,1.117318e-02
4117,0.508256,0.491744,0.497086,0.502914,1,1,1.117047e-02
4118,0.508133,0.491867,0.496965,0.503035,1,1,1.116776e-02
4119,0.508010,0.491990,0.496845,0.503155,1,1,1.116505e-02
4120,0.507886,0.492114,0.496724,0.503276,1,1,1.116234e-02
4121,0.507763,0.492237,0.496604,0.503396,1,1,1.115963e-02
4122,0.507640,0.492360,0.496483,0.503517,1,1,1.115692e-02
4123,0.507517,0.492483,0.496363,0.503637,1,1,1.115422e-02
4124,0.507394,0.492606,0.496242,0.503758,1,1,1.115152e-02
4125,0.507271,0.492729,0.496122,0.503878,1,1,1.114881e-02
4126,0.507148,0.492852,0.496002,0.503998,1,1,1.114611e-02
4127,0.507025,0.492975,0.495882,0.504118,1,1,1.114341e-02
4128,0.506902,0.493098,0.495762,0.504238,1,1,1.114071e-02
4129,0.506780,0.493220,0.495642,0.504358,1,1,1.113801e-02
4130,0.506657,0.493343,0.495522,0.504478,1,1,1.113532e-02
4131,0.506534,0.493466,0.495402,0.504598,1,1,1.113262e-02
4132,0.506412,0.493588,0.495282,0.504718,1,1,1.112993e-02
4133,0.506289,0.493711,0.495162,0.504838,1,1,1.112724e-02
4134,0.506167,0.493833,0.495042,0.504958,1,1,1.112455e-02
4135,0.506044,0.493956,0.494923,0.505077,1,1,1.112186e-02
4136,0.505922,0.494078,0.494803,0.505197,1,1,1.111917e-02
4137,0.505800,0.494200,0.494683,0.505317,1,1,1.111648e-02
4138,0.505678,0.494322,0.494564,0.505436,1,1,1.111380e-02
4139,0.505556,0.494444,0.494444,0.505556,1,1,1.111111e-02
4140,0.505433,0.494567,0.494325,0.505675,1,1,1.110843e-02
4141,0.505311,0.494689,0.494206,0.505794,1,1,1.110575e-02
4142,0.505189,0.494811,0.494086,0.505914,1,1,1.110307e-02
4143,0.505068,0.494932,0.493967,0.506033,1,1,1.110039e-02
4144,0.504946,0.495054,0.493848,0.506152,1,1,1.109771e-02
4145,0.504824,0.495176,0.493729,0.506271,1,1,1.109503e-02
4146,0.504702,0.495298,0.493610,0.506390,1,1,1.109236e-02
4147,0.504581,0.495419,0.493491,0.506509,1,1,1.108968e-02
4148,0.504459,0.495541,0.493372,0.506628,1,1,1.108701e-02
4149,0.504337,0.495663,0.493253,0.506747,1,1,1.108434e-02
4150,0.504216,0.495784,0.493134,0.506866,1,1,1.108167e-02
4151,0.504094,0.495906,0.493015,0.506985,1,1,1.107900e-02
4152,0.503973,0.496027,0.492897,0.507103,1,1,1.107633e-02
4153,0.503852,0.496148,0.492778,0.507222,1,1,1.107366e-02
4154,0.503730,0.496270,0.492659,0.507341,1,1,1.107100e-02
4155,0.503609,0.496391,0.492541,0.507459,1,1,1.106833e-02
4156,0.503488,0.496512,0.492422,0.507578,1,1,1.106567e-02
4157,0.503367,0.496633,0.492304,0.507696,1,1,1.106301e-02
4158,0.503246,0.496754,0.492186,0.507814,1,1,1.106035e-02
4159,0.503125,0.496875,0.492067,0.507933,1,1,1.105769e-02
4160,0.503004,0.496996,0.491949,0.508051,1,1,1.105503e-02
4161,0.502883,0.497117,0.491831,0.508169,1,1,1.105238e-02
4162,0.502762,0.497238,0.491713,0.508287,1,1,1.104972e-02
4163,0.502642,0.497358,0.491595,0.508405,1,1,1.104707e-02
4164,0.502521,0.497479,0.491477,0.508523,1,1,1.104442e-02
4165,0.502400,0.497600,0.491359,0.508641,1,1,1.104177e-02
4166,0.502280,0.497720,0.491241,0.508759,1,1,1.103912e-02
4167,0.502159,0.497841,0.491123,0.508877,1,1,1.103647e-02
4168,0.502039,0.497961,0.491005,0.508995,1,1,1.103382e-02
4169,0.501918,0.498082,0.490887,0.509113,1,1,1.103118e-02
4170,0.501798,0.498202,0.490770,0.509230,1,1,1.102853e-02
4171,0.501678,0.498322,0.490652,0.509348,1,1,1.102589e-02
4172,0.501558,0.498442,0.490534,0.509466,1,1,1.102324e-02
4173,0.501437,0.498563,0.490417,0.509583,1,1,1.102060e-02
4174,0.501317,0.498683,0.490299,0.509701,1,1,1.101796e-02
4175,0.501197,0.498803,0.490182,0.509818,1,1,1.101533e-02
4176,0.501077,0.498923,0.490065,0.509935,1,1,1.101269e-02
4177,0.500957,0.499043,0.489947,0.510053,1,1,1.101005e-02
4178,0.500838,0.499162,0.489830,0.510170,1,1,1.100742e-02
4179,0.500718,0.499282,0.489713,0.510287,1,1,1.100478e-02
4180,0.500598,0.499402,0.489596,0.510404,1,1,1.100215e-02
4181,0.500478,0.499522,0.489479,0.510521,1,1,1.099952e-02
4182,0.500359,0.499641,0.489362,0.510638,1,1,1.099689e-02
4183,0.500239,0.499761,0.489245,0.510755,1,1,1.099426e-02
4184,0.500119,0.499881,0.489128,0.510872,1,1,1.099164e-02
4185,0.500000,0.500000,0.489011,0.510989,1,1,1.098901e-02
4186,0.499881,0.500119,0.489133,0.510867,1,0,1.098639e-02
4187,0.499761,0.500239,0.489255,0.510745,1,0,1.098376e-02
4188,0.499642,0.500358,0.489377,0.510623,1,0,1.098114e-02
4189,0.499523,0.500477,0.489499,0.510501,1,0,1.097852e-02
4190,0.499403,0.500597,0.489621,0.510379,1,0,1.097590e-02
4191,0.499284,0.500716,0.489742,0.510258,1,0,1.097328e-02
4192,0.499165,0.500835,0.489864,0.510136,1,0,1.097067e-02
4193,0.499046,0.500954,0.489986,0.510014,1,0,1.096805e-02
4194,0.498927,0.501073,0.490107,0.509893,1,0,1.096544e-02
4195,0.498808,0.501192,0.490229,0.509771,1,0,1.096282e-02
4196,0.498690,0.501310,0.490350,0.509650,1,0,1.096021e-02
4197,0.498571,0.501429,0.490472,0.509528,1,0,1.095760e-02
4198,0.498452,0.501548,0.490593,0.509407,1,0,1.095499e-02
4199,0.498333,0.501667,0.490714,0.509286,1,0,1.095238e-02
4200,0.498215,0.501785,0.490836,0.509164,1,0,1.094977e-02
4201,0.498096,0.501904,0.490957,0.509043,1,0,1.094717e-02
4202,0.497978,0.502022,0.491078,0.508922,1,0,1.094456e-02
4203,0.497859,0.502141,0.491199,0.508801,1,0,1.094196e-02
4204,0.497741,0.502259,0.491320,0.508680,1,0,1.093936e-02
4205,0.497622,0.502378,0.491441,0.508559,1,0,1.093676e-02
4206,0.497504,0.502496,0.491562,0.508438,1,0,1.093416e-02
4207,0.497386,0.502614,0.491683,0.508317,1,0,1.093156e-02
4208,0.497268,0.502732,0.491803,0.508197,1,0,1.092896e-02
4209,0.497150,0.502850,0.491924,0.508076,1,0,1.092637e-02
4210,0.497032,0.502968,0.492045,0.507955,1,0,1.092377e-02
4211,0.496914,0.503086,0.492165,0.507835,1,0,1.092118e-02
4212,0.496796,0.503204,0.492286,0.507714,1,0,1.091859e-02
4213,0.496678,0.503322,0.492406,0.507594,1,0,1.091599e-02
4214,0.496560,0.503440,0.492527,0.507473,1,0,1.091340e-02
4215,0.496442,0.503558,0.492647,0.507353,1,0,1.091082e-02
4216,0.496324,0.503676,0.492767,0.507233,1,0,1.090823e-02
4217,0.496207,0.503793,0.492888,0.507112,1,0,1.090564e-02
4218,0.496089,0.503911,0.493008,0.506992,1,0,1.090306e-02
4219,0.495972,0.504028,0.493128,0.506872,1,0,1.090047e-02
4220,0.495854,0.504146,0.493248,0.506752,1,0,1.089789e-02
4221,0.495737,0.504263,0.493368,0.506632,1,0,1.089531e-02
4222,0.495619,0.504381,0.493488,0.506512,1,0,1.089273e-02
4223,0.495502,0.504498,0.493608,0.506392,1,0,1.089015e-02
4224,0.495385,0.504615,0.493728,0.506272,1,0,1.088757e-02
4225,0.495267,0.504733,0.493848,0.506152,1,0,1.088500e-02
4226,0.495150,0.504850,0.493967,0.506033,1,0,1.088242e-02
4227,0.495033,0.504967,0.494087,0.505913,1,0,1.087985e-02
4228,0.494916,0.505084,0.494207,0.505793,1,0,1.087728e-02
4229,0.494799,0.505201,0.494326,0.505674,1,0,1.087470e-02
4230,0.494682,0.505318,0.494446,0.505554,1,0,1.087213e-02
4231,0.494565,0.505435,0.494565,0.505435,1,0,1.086957e-02
4232,0.494448,0.505552,0.494685,0.505315,1,0,1.086700e-02
4233,0.494332,0.505668,0.494804,0.505196,1,0,1.086443e-02
4234,0.494215,0.505785,0.494923,0.505077,1,0,1.086187e-02
4235,0.494098,0.505902,0.495042,0.504958,1,0,1.085930e-02
4236,0.493982,0.506018,0.495162,0.504838,1,0,1.085674e-02
4237,0.493865,0.506135,0.495281,0.504719,1,0,1.085418e-02
4238,0.493749,0.506251,0.495400,0.504600,1,0,1.085162e-02
4239,0.493632,0.506368,0.495519,0.504481,1,0,1.084906e-02
4240,0.493516,0.506484,0.495638,0.504362,1,0,1.084650e-02
4241,0.493399,0.506601,0.495757,0.504243,1,0,1.084394e-02
4242,0.493283,0.506717,0.495876,0.504124,1,0,1.084139e-02
4243,0.493167,0.506833,0.495994,0.504006,1,0,1.083883e-02
4244,0.493051,0.506949,0.496113,0.503887,1,0,1.083628e-02
4245,0.492935,0.507065,0.496232,0.503768,1,0,1.083373e-02
4246,0.492818,0.507182,0.496350,0.503650,1,0,1.083117e-02
4247,0.492702,0.507298,0.496469,0.503531,1,0,1.082863e-02
4248,0.492586,0.507414,0.496587,0.503413,1,0,1.082608e-02
4249,0.492471,0.507529,0.496706,0.503294,1,0,1.082353e-02
4250,0.492355,0.507645,0.496824,0.503176,1,0,1.082098e-02
4251,0.492239,0.507761,0.496943,0.503057,1,0,1.081844e-02
4252,0.492123,0.507877,0.497061,0.502939,1,0,1.081589e-02
4253,0.492008,0.507992,0.497179,0.502821,1,0,1.081335e-02
4254,0.491892,0.508108,0.497297,0.502703,1,0,1.081081e-02
4255,0.491776,0.508224,0.497415,0.502585,1,0,1.080827e-02
4256,0.491661,0.508339,0.497533,0.502467,1,0,1.080573e-02
4257,0.491545,0.508455,0.497651,0.502349,1,0,1.080319e-02
4258,0.491430,0.508570,0.497769,0.502231,1,0,1.080066e-02
4259,0.491315,0.508685,0.497887,0.502113,1,0,1.079812e-02
4260,0.491199,0.508801,0.498005,0.501995,1,0,1.079559e-02
4261,0.491084,0.508916,0.498123,0.501877,1,0,1.079305e-02
4262,0.490969,0.509031,0.498241,0.501759,1,0,1.079052e-02
4263,0.490854,0.509146,0.498358,0.501642,1,0,1.078799e-02
4264,0.490739,0.509261,0.498476,0.501524,1,0,1.078546e-02
4265,0.490624,0.509376,0.498594,0.501406,1,0,1.078293e-02
4266,0.490509,0.509491,0.498711,0.501289,1,0,1.078041e-02
4267,0.490394,0.509606,0.498828,0.501172,1,0,1.077788e-02
4268,0.490279,0.509721,0.498946,0.501054,1,0,1.077536e-02
4269,0.490164,0.509836,0.499063,0.500937,1,0,1.077283e-02
4270,0.490049,0.509951,0.499181,0.500819,1,0,1.077031e-02
4271,0.489934,0.510066,0.499298,0.500702,1,0,1.076779e-02
4272,0.489820,0.510180,0.499415,0.500585,1,0,1.076527e-02
4273,0.489705,0.510295,0.499532,0.500468,1,0,1.076275e-02
4274,0.489591,0.510409,0.499649,0.500351,1,0,1.076023e-02
4275,0.489476,0.510524,0.499766,0.500234,1,0,1.075772e-02
4276,0.489362,0.510638,0.499883,0.500117,1,0,1.075520e-02
4277,0.489247,0.510753,0.500000,0.500000,1,0,1.075269e-02
4278,0.489367,0.510633,0.500117,0.499883,0,0,1.075018e-02
4279,0.489486,0.510514,0.500234,0.499766,0,0,1.074766e-02
4280,0.489605,0.510395,0.500350,0.499650,0,0,1.074515e-02
4281,0.489724,0.510276,0.500467,0.499533,0,0,1.074264e-02
4282,0.489844,0.510156,0.500584,0.499416,0,0,1.074014e-02
4283,0.489963,0.510037,0.500700,0.499300,0,0,1.073763e-02
4284,0.490082,0.509918,0.500817,0.499183,0,0,1.073512e-02
4285,0.490201,0.509799,0.500933,0.499067,0,0,1.073262e-02
4286,0.490320,0.509680,0.501050,0.498950,0,0,1.073011e-02
4287,0.490438,0.509562,0.501166,0.498834,0,0,1.072761e-02
4288,0.490557,0.509443,0.501282,0.498718,0,0,1.072511e-02
4289,0.490676,0.509324,0.501399,0.498601,0,0,1.072261e-02
4290,0.490795,0.509205,0.501515,0.498485,0,0,1.072011e-02
4291,0.490913,0.509087,0.501631,0.498369,0,0,1.071761e-02
4292,0.491032,0.508968,0.501747,0.498253,0,0,1.071512e-02
4293,0.491150,0.508850,0.501863,0.498137,0,0,1.071262e-02
4294,0.491269,0.508731,0.501979,0.498021,0,0,1.071013e-02
4295,0.491387,0.508613,0.502095,0.497905,0,0,1.070764e-02
4296,0.491506,0.508494,0.502211,0.497789,0,0,1.070514e-02
4297,0.491624,0.508376,0.502327,0.497673,0,0,1.070265e-02
4298,0.491742,0.508258,0.502442,0.497558,0,0,1.070016e-02
4299,0.491860,0.508140,0.502558,0.497442,0,0,1.069767e-02
4300,0.491979,0.508021,0.502674,0.497326,0,0,1.069519e-02
4301,0.492097,0.507903,0.502789,0.497211,0,0,1.069270e-02
4302,0.492215,0.507785,0.502905,0.497095,0,0,1.069022e-02
4303,0.492333,0.507667,0.503020,0.496980,0,0,1.068773e-02
4304,0.492451,0.507549,0.503136,0.496864,0,0,1.068525e-02
4305,0.492569,0.507431,0.503251,0.496749,0,0,1.068277e-02
4306,0.492686,0.507314,0.503367,0.496633,0,0,1.068029e-02
4307,0.492804,0.507196,0.503482,0.496518,0,0,1.067781e-02
4308,0.492922,0.507078,0.503597,0.496403,0,0,1.067533e-02
4309,0.493039,0.506961,0.503712,0.496288,0,0,1.067285e-02
4310,0.493157,0.506843,0.503827,0.496173,0,0,1.067038e-02
4311,0.493275,0.506725,0.503942,0.496058,0,0,1.066790e-02
4312,0.493392,0.506608,0.504058,0.495942,0,0,1.066543e-02
4313,0.493510,0.506490,0.504172,0.495828,0,0,1.066296e-02
4314,0.493627,0.506373,0.504287,0.495713,0,0,1.066049e-02
4315,0.493744,0.506256,0.504402,0.495598,0,0,1.065802e-02
4316,0.493861,0.506139,0.504517,0.495483,0,0,1.065555e-02
4317,0.493979,0.506021,0.504632,0.495368,0,0,1.065308e-02
4318,0.494096,0.505904,0.504746,0.495254,0,0,1.065061e-02
4319,0.494213,0.505787,0.504861,0.495139,0,0,1.064815e-02
4320,0.494330,0.505670,0.504976,0.495024,0,0,1.064568e-02
4321,0.494447,0.505553,0.505090,0.494910,0,0,1.064322e-02
4322,0.494564,0.505436,0.505205,0.494795,0,0,1.064076e-02
4323,0.494681,0.505319,0.505319,0.494681,0,0,1.063830e-02
4324,0.494798,0.505202,0.505434,0.494566,0,0,1.063584e-02
4325,0.494914,0.505086,0.505548,0.494452,0,0,1.063338e-02
4326,0.495031,0.504969,0.505662,0.494338,0,0,1.063092e-02
4327,0.495148,0.504852,0.505776,0.494224,0,0,1.062847e-02
4328,0.495264,0.504736,0.505891,0.494109,0,0,1.062601e-02
4329,0.495381,0.504619,0.506005,0.493995,0,0,1.062356e-02
4330,0.495498,0.504502,0.506119,0.493881,0,0,1.062110e-02
4331,0.495614,0.504386,0.506233,0.493767,0,0,1.061865e-02
4332,0.495730,0.504270,0.506347,0.493653,0,0,1.061620e-02
4333,0.495847,0.504153,0.506461,0.493539,0,0,1.061375e-02
4334,0.495963,0.504037,0.506574,0.493426,0,0,1.061130e-02
4335,0.496079,0.503921,0.506688,0.493312,0,0,1.060886e-02
4336,0.496196,0.503804,0.506802,0.493198,0,0,1.060641e-02
4337,0.496312,0.503688,0.506916,0.493084,0,0,1.060396e-02
4338,0.496428,0.503572,0.507029,0.492971,0,0,1.060152e-02
4339,0.496544,0.503456,0.507143,0.492857,0,0,1.059908e-02
4340,0.496660,0.503340,0.507256,0.492744,0,0,1.059664e-02
4341,0.496776,0.503224,0.507370,0.492630,0,0,1.059420e-02
4342,0.496892,0.503108,0.507483,0.492517,0,0,1.059176e-02
4343,0.497007,0.502993,0.507597,0.492403,0,0,1.058932e-02
4344,0.497123,0.502877,0.507710,0.492290,0,0,1.058688e-02
4345,0.497239,0.502761,0.507823,0.492177,0,0,1.058445e-02
4346,0.497354,0.502646,0.507937,0.492063,0,0,1.058201e-02
4347,0.497470,0.502530,0.508050,0.491950,0,0,1.057958e-02
4348,0.497586,0.502414,0.508163,0.491837,0,0,1.057714e-02
4349,0.497701,0.502299,0.508276,0.491724,0,0,1.057471e-02
4350,0.497817,0.502183,0.508389,0.491611,0,0,1.057228e-02
4351,0.497932,0.502068,0.508502,0.491498,0,0,1.056985e-02
4352,0.498047,0.501953,0.508615,0.491385,0,0,1.056742e-02
4353,0.498163,0.501837,0.508728,0.491272,0,0,1.056500e-02
4354,0.498278,0.501722,0.508840,0.491160,0,0,1.056257e-02
4355,0.498393,0.501607,0.508953,0.491047,0,0,1.056015e-02
4356,0.498508,0.501492,0.509066,0.490934,0,0,1.055772e-02
4357,0.498623,0.501377,0.509179,0.490821,0,0,1.055530e-02
4358,0.498738,0.501262,0.509291,0.490709,0,0,1.055288e-02
4359,0.498853,0.501147,0.509404,0.490596,0,0,1.055046e-02
4360,0.498968,0.501032,0.509516,0.490484,0,0,1.054804e-02
4361,0.499083,0.500917,0.509629,0.490371,0,0,1.054562e-02
4362,0.499198,0.500802,0.509741,0.490259,0,0,1.054320e-02
4363,0.499313,0.500687,0.509853,0.490147,0,0,1.054079e-02
4364,0.499427,0.500573,0.509966,0.490034,0,0,1.053837e-02
4365,0.499542,0.500458,0.510078,0.489922,0,0,1.053596e-02
4366,0.499657,0.500343,0.510190,0.489810,0,0,1.053355e-02
4367,0.499771,0.500229,0.510302,0.489698,0,0,1.053114e-02
4368,0.499886,0.500114,0.510414,0.489586,0,0,1.052873e-02
4369,0.500000,0.500000,0.510526,0.489474,0,0,1.052632e-02
4370,0.500114,0.499886,0.510638,0.489362,0,0,1.075269e-02
4371,0.500229,0.499771,0.510522,0.489478,0,1,1.075023e-02
4372,0.500343,0.499657,0.510405,0.489595,0,1,1.074777e-02
4373,0.500457,0.499543,0.510288,0.489712,0,1,1.074531e-02
4374,0.500571,0.499429,0.510171,0.489829,0,1,1.074286e-02
4375,0.500686,0.499314,0.510055,0.489945,0,1,1.074040e-02
4376,0.500800,0.499200,0.509938,0.490062,0,1,1.073795e-02
4377,0.500914,0.499086,0.509822,0.490178,0,1,1.073550e-02
4378,0.501028,0.498972,0.509705,0.490295,0,1,1.073304e-02
4379,0.501142,0.498858,0.509589,0.490411,0,1,1.073059e-02
4380,0.501255,0.498745,0.509473,0.490527,0,1,1.072814e-02
4381,0.501369,0.498631,0.509356,0.490644,0,1,1.072570e-02
4382,0.501483,0.498517,0.509240,0.490760,0,1,1.072325e-02
4383,0.501597,0.498403,0.509124,0.490876,0,1,1.072080e-02
4384,0.501710,0.498290,0.509008,0.490992,0,1,1.071836e-02
4385,0.501824,0.498176,0.508892,0.491108,0,1,1.071591e-02
4386,0.501938,0.498062,0.508776,0.491224,0,1,1.071347e-02
4387,0.502051,0.497949,0.508660,0.491340,0,1,1.071103e-02
4388,0.502165,0.497835,0.508544,0.491456,0,1,1.070859e-02
4389,0.502278,0.497722,0.508428,0.491572,0,1,1.070615e-02
4390,0.502391,0.497609,0.508312,0.491688,0,1,1.070371e-02
4391,0.502505,0.497495,0.508197,0.491803,0,1,1.070128e-02
4392,0.502618,0.497382,0.508081,0.491919,0,1,1.069884e-02
4393,0.502731,0.497269,0.507965,0.492035,0,1,1.069640e-02
4394,0.502844,0.497156,0.507850,0.492150,0,1,1.069397e-02
4395,0.502957,0.497043,0.507734,0.492266,0,1,1.069154e-02
4396,0.503070,0.496930,0.507619,0.492381,0,1,1.068911e-02
4397,0.503183,0.496817,0.507503,0.492497,0,1,1.068668e-02
4398,0.503296,0.496704,0.507388,0.492612,0,1,1.068425e-02
4399,0.503409,0.496591,0.507273,0.492727,0,1,1.068182e-02
4400,0.503522,0.496478,0.507157,0.492843,0,1,1.067939e-02
4401,0.503635,0.496365,0.507042,0.492958,0,1,1.067697e-02
4402,0.503747,0.496253,0.506927,0.493073,0,1,1.067454e-02
4403,0.503860,0.496140,0.506812,0.493188,0,1,1.067212e-02
4404,0.503973,0.496027,0.506697,0.493303,0,1,1.066969e-02
4405,0.504085,0.495915,0.506582,0.493418,0,1,1.066727e-02
4406,0.504198,0.495802,0.506467,0.493533,0,1,1.066485e-02
4407,0.504310,0.495690,0.506352,0.493648,0,1,1.066243e-02
4408,0.504423,0.495577,0.506237,0.493763,0,1,1.066001e-02
4409,0.504535,0.495465,0.506122,0.493878,0,1,1.065760e-02
4410,0.504647,0.495353,0.506008,0.493992,0,1,1.065518e-02
4411,0.504760,0.495240,0.505893,0.494107,0,1,1.065277e-02
4412,0.504872,0.495128,0.505778,0.494222,0,1,1.065035e-02
4413,0.504984,0.495016,0.505664,0.494336,0,1,1.064794e-02
4414,0.505096,0.494904,0.505549,0.494451,0,1,1.064553e-02
4415,0.505208,0.494792,0.505435,0.494565,0,1,1.064312e-02
4416,0.505320,0.494680,0.505320,0.494680,0,1,1.064071e-02
4417,0.505432,0.494568,0.505206,0.494794,0,1,1.063830e-02
4418,0.505544,0.494456,0.505092,0.494908,0,1,1.063589e-02
4419,0.505656,0.494344,0.504977,0.495023,0,1,1.063348e-02
4420,0.505768,0.494232,0.504863,0.495137,0,1,1.063108e-02
4421,0.505880,0.494120,0.504749,0.495251,0,1,1.062867e-02
4422,0.505991,0.494009,0.504635,0.495365,0,1,1.062627e-02
4423,0.506103,0.493897,0.504521,0.495479,0,1,1.062387e-02
4424,0.506215,0.493785,0.504407,0.495593,0,1,1.062147e-02
4425,0.506326,0.493674,0.504293,0.495707,0,1,1.061907e-02
4426,0.506438,0.493562,0.504179,0.495821,0,1,1.061667e-02
4427,0.506549,0.493451,0.504065,0.495935,0,1,1.061427e-02
4428,0.506661,0.493339,0.503951,0.496049,0,1,1.061188e-02
4429,0.506772,0.493228,0.503837,0.496163,0,1,1.060948e-02
4430,0.506883,0.493117,0.503724,0.496276,0,1,1.060709e-02
4431,0.506995,0.493005,0.503610,0.496390,0,1,1.060469e-02
